Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE
2	2	Absorbance wavelength 1	0.98467	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.92046	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.104	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.01081	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04618	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.88637	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.97908	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.91215	A		13/02/2023 14:12	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.09861	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00759	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04731	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.87928	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.96994	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.90183	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10189	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00949	A		13/02/2023 14:13	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04572	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.87322	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.96095	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.89798	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.1084	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00867	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04562	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.86665	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.95743	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.89312	A		13/02/2023 14:14	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.11127	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.012	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04469	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.85606	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.94978	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.88531	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10906	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.0091	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04521	A		13/02/2023 14:15	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.84858	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.94084	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.87469	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10503	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00757	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04827	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.83822	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.93389	A		13/02/2023 14:16	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.86797	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10857	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.01001	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04373	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.83491	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.9284	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.86113	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10482	A		13/02/2023 14:17	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.00692	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.04763	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.82371	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
2	2	Absorbance wavelength 1	0.92173	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
3	3	Absorbance wavelength 1	0.85561	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
4	4	Absorbance wavelength 1	1.10858	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
5	5	Absorbance wavelength 1	0.0059	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
6	6	Absorbance wavelength 1	-0.0466	A		13/02/2023 14:18	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CVLA057	55	white muscle	20
1	1	Absorbance wavelength 1	0.99932	A		13/02/2023 14:32	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	1.01828	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	1.00154	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02088	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.0066	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.01931	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	1.0085	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	1.02554	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	1.00093	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02483	A		13/02/2023 14:33	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.00825	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.02037	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	1.00381	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	1.0202	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.99944	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02761	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.01033	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.01634	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	1.00004	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	1.01215	A		13/02/2023 14:34	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.98998	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02622	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.0071	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.02042	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	0.9888	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	1.00857	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.98808	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02814	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.00887	A		13/02/2023 14:35	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.0174	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	0.98802	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	1.00221	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.98622	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.03313	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.00886	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.01852	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	0.98484	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	1.00283	A		13/02/2023 14:36	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.97762	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02939	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.01072	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.01627	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	0.98088	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	0.99035	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.97404	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02959	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.00827	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.01823	A		13/02/2023 14:37	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	0.97366	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	0.99059	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.97077	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.03098	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.01005	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.01787	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	0.96946	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
2	2	Absorbance wavelength 1	0.98743	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
3	3	Absorbance wavelength 1	0.97303	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
4	4	Absorbance wavelength 1	1.02795	A		13/02/2023 14:38	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
5	5	Absorbance wavelength 1	0.01122	A		13/02/2023 14:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
6	6	Absorbance wavelength 1	-0.01704	A		13/02/2023 14:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
1	1	Absorbance wavelength 1	0.96513	A		13/02/2023 14:39	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LKES142	56	white muscle	20
