Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE		
3	3	Absorbance wavelength 1	0.11827	A		14/10/2023 15:11:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.06253	A		14/10/2023 15:12:06 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00326	A		14/10/2023 15:12:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.01796	A		14/10/2023 15:12:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.1383	A		14/10/2023 15:12:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.1204	A		14/10/2023 15:12:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.14205	A		14/10/2023 15:12:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.06664	A		14/10/2023 15:12:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00562	A		14/10/2023 15:12:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.01786	A		14/10/2023 15:12:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.15462	A		14/10/2023 15:13:04 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.13263	A		14/10/2023 15:13:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.12095	A		14/10/2023 15:13:18 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.06594	A		14/10/2023 15:13:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00506	A		14/10/2023 15:13:33 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.01811	A		14/10/2023 15:13:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.14172	A		14/10/2023 15:13:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.12689	A		14/10/2023 15:13:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.12672	A		14/10/2023 15:14:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.0665	A		14/10/2023 15:14:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.0065	A		14/10/2023 15:14:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.0208	A		14/10/2023 15:14:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.12996	A		14/10/2023 15:14:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.16553	A		14/10/2023 15:14:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.12747	A		14/10/2023 15:14:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.06866	A		14/10/2023 15:14:48 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00723	A		14/10/2023 15:14:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.01944	A		14/10/2023 15:15:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.19873	A		14/10/2023 15:15:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.14401	A		14/10/2023 15:15:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.13549	A		14/10/2023 15:15:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07022	A		14/10/2023 15:15:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00842	A		14/10/2023 15:15:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02101	A		14/10/2023 15:15:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.19206	A		14/10/2023 15:15:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.13721	A		14/10/2023 15:15:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.17683	A		14/10/2023 15:16:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.06978	A		14/10/2023 15:16:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00908	A		14/10/2023 15:16:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02124	A		14/10/2023 15:16:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.1796	A		14/10/2023 15:16:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.19773	A		14/10/2023 15:16:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.16888	A		14/10/2023 15:16:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.06974	A		14/10/2023 15:16:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00928	A		14/10/2023 15:16:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02139	A		14/10/2023 15:17:06 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.16397	A		14/10/2023 15:17:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.17318	A		14/10/2023 15:17:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.19633	A		14/10/2023 15:17:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07032	A		14/10/2023 15:17:34 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.00947	A		14/10/2023 15:17:41 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02189	A		14/10/2023 15:17:48 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.20071	A		14/10/2023 15:17:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.17623	A		14/10/2023 15:18:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.15869	A		14/10/2023 15:18:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07115	A		14/10/2023 15:18:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01035	A		14/10/2023 15:18:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02219	A		14/10/2023 15:18:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.18982	A		14/10/2023 15:18:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.18718	A		14/10/2023 15:18:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.18748	A		14/10/2023 15:18:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07126	A		14/10/2023 15:18:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01048	A		14/10/2023 15:19:06 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02231	A		14/10/2023 15:19:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.2195	A		14/10/2023 15:19:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.18322	A		14/10/2023 15:19:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.23419	A		14/10/2023 15:19:33 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07157	A		14/10/2023 15:19:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01106	A		14/10/2023 15:19:46 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02286	A		14/10/2023 15:19:53 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.2083	A		14/10/2023 15:20:00 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.17954	A		14/10/2023 15:20:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.23043	A		14/10/2023 15:20:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07314	A		14/10/2023 15:20:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01165	A		14/10/2023 15:20:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02318	A		14/10/2023 15:20:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.21132	A		14/10/2023 15:20:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.18387	A		14/10/2023 15:20:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.18209	A		14/10/2023 15:20:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07481	A		14/10/2023 15:21:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01154	A		14/10/2023 15:21:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02359	A		14/10/2023 15:21:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.20974	A		14/10/2023 15:21:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.19183	A		14/10/2023 15:21:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.19049	A		14/10/2023 15:21:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07324	A		14/10/2023 15:21:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01105	A		14/10/2023 15:21:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02321	A		14/10/2023 15:21:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.22895	A		14/10/2023 15:22:06 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.21286	A		14/10/2023 15:22:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.19735	A		14/10/2023 15:22:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07232	A		14/10/2023 15:22:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01323	A		14/10/2023 15:22:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02412	A		14/10/2023 15:22:39 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.21264	A		14/10/2023 15:22:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.19744	A		14/10/2023 15:22:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.22602	A		14/10/2023 15:23:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07231	A		14/10/2023 15:23:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01168	A		14/10/2023 15:23:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02331	A		14/10/2023 15:23:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.23576	A		14/10/2023 15:23:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.20862	A		14/10/2023 15:23:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.21451	A		14/10/2023 15:23:41 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07294	A		14/10/2023 15:23:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01175	A		14/10/2023 15:23:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02529	A		14/10/2023 15:24:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.22916	A		14/10/2023 15:24:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.20787	A		14/10/2023 15:24:16 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.23679	A		14/10/2023 15:24:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.07305	A		14/10/2023 15:24:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01183	A		14/10/2023 15:24:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
6	6	Absorbance wavelength 1	0.02381	A		14/10/2023 15:24:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
1	1	Absorbance wavelength 1	0.241	A		14/10/2023 15:24:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
2	2	Absorbance wavelength 1	0.20759	A		14/10/2023 15:24:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
3	3	Absorbance wavelength 1	0.23341	A		14/10/2023 15:25:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
4	4	Absorbance wavelength 1	0.0723	A		14/10/2023 15:25:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
5	5	Absorbance wavelength 1	0.01169	A		14/10/2023 15:25:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		CSUD079	61	White muscle	30		
